altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,timestamp
219.0,24566.05,219.0,7.916,138,551161507,-891504728,7.916,2019-06-23 12:58:45
219.0,24574.26,219.0,8.214,138,551162138,-891503839,8.214,2019-06-23 12:58:46
219.39999999999998,24582.37,219.39999999999998,8.104,138,551162771,-891502978,8.104,2019-06-23 12:58:47
219.39999999999998,24590.34,219.39999999999998,7.967,138,551163387,-891502120,7.967,2019-06-23 12:58:48
219.60000000000002,24598.23,219.60000000000002,7.89,138,551164026,-891501318,7.89,2019-06-23 12:58:49
219.79999999999995,24606.34,219.79999999999995,8.111,138,551164668,-891500470,8.111,2019-06-23 12:58:50
220.0,24614.6,220.0,8.262,138,551165330,-891499617,8.262,2019-06-23 12:58:51
220.0,24622.93,220.0,8.332,138,551165982,-891498733,8.332,2019-06-23 12:58:52
220.20000000000005,24631.54,220.20000000000005,8.603,138,551166625,-891497777,8.603,2019-06-23 12:58:53
220.39999999999998,24640.06,220.39999999999998,8.519,137,551167279,-891496855,8.519,2019-06-23 12:58:54
220.20000000000005,24648.63,220.20000000000005,8.579,137,551167928,-891495912,8.579,2019-06-23 12:58:55
220.20000000000005,24657.25,220.20000000000005,8.611,137,551168622,-891495030,8.611,2019-06-23 12:58:56
220.39999999999998,24665.9,220.39999999999998,8.655,137,551169310,-891494128,8.655,2019-06-23 12:58:57
220.39999999999998,24674.34,220.39999999999998,8.433,137,551169989,-891493264,8.433,2019-06-23 12:58:58
220.20000000000005,24682.7,220.20000000000005,8.366,137,551170636,-891492365,8.366,2019-06-23 12:58:59
220.20000000000005,24691.17,220.20000000000005,8.472,136,551171291,-891491454,8.472,2019-06-23 12:59:00
220.39999999999998,24699.65,220.39999999999998,8.475,136,551171978,-891490592,8.475,2019-06-23 12:59:01
220.0,24707.96,220.0,8.307,136,551172614,-891489691,8.307,2019-06-23 12:59:02
220.0,24716.29,220.0,8.33,136,551173266,-891488807,8.33,2019-06-23 12:59:03
220.0,24724.67,220.0,8.381,136,551173944,-891487953,8.381,2019-06-23 12:59:04
220.20000000000005,24733.14,220.20000000000005,8.473,135,551174662,-891487147,8.473,2019-06-23 12:59:05
220.20000000000005,24741.8,220.20000000000005,8.655,135,551175386,-891486307,8.655,2019-06-23 12:59:06
220.20000000000005,24750.34,220.20000000000005,8.54,135,551176072,-891485428,8.54,2019-06-23 12:59:07
220.20000000000005,24758.63,220.20000000000005,8.289,135,551176712,-891484536,8.289,2019-06-23 12:59:08
220.20000000000005,24766.76,220.20000000000005,8.126,134,551177333,-891483653,8.126,2019-06-23 12:59:09
220.39999999999998,24774.85,220.39999999999998,8.089,134,551177968,-891482796,8.089,2019-06-23 12:59:10
220.60000000000002,24783.03,220.60000000000002,8.183,134,551178614,-891481937,8.183,2019-06-23 12:59:11
220.79999999999995,24791.05,220.79999999999995,8.024,134,551179256,-891481109,8.024,2019-06-23 12:59:12
221.0,24798.91,221.0,7.854,135,551179871,-891480277,7.854,2019-06-23 12:59:13
221.0,24806.76,221.0,7.851,135,551180470,-891479420,7.851,2019-06-23 12:59:14
221.20000000000005,24814.72,221.20000000000005,7.957,135,551181109,-891478602,7.957,2019-06-23 12:59:15
221.39999999999998,24822.68,221.39999999999998,7.967,134,551181739,-891477767,7.967,2019-06-23 12:59:16
221.60000000000002,24830.7,221.60000000000002,8.013,134,551182386,-891476949,8.013,2019-06-23 12:59:17
221.60000000000002,24838.85,221.60000000000002,8.151,134,551183041,-891476112,8.151,2019-06-23 12:59:18
222.0,24846.87,222.0,8.025,134,551183689,-891475292,8.025,2019-06-23 12:59:19
222.20000000000005,24854.95,222.20000000000005,8.071,134,551184341,-891474467,8.071,2019-06-23 12:59:20
222.20000000000005,24862.77,222.20000000000005,7.828,134,551184948,-891473630,7.828,2019-06-23 12:59:21
222.39999999999998,24870.8,222.39999999999998,8.024,134,551185582,-891472787,8.024,2019-06-23 12:59:22
222.60000000000002,24878.75,222.60000000000002,7.95,135,551186211,-891471956,7.95,2019-06-23 12:59:23
222.79999999999995,24886.9,222.79999999999995,8.147,135,551186881,-891471143,8.147,2019-06-23 12:59:24
223.0,24895.06,223.0,8.159,135,551187529,-891470293,8.159,2019-06-23 12:59:25
223.0,24903.3,223.0,8.245,135,551188178,-891469424,8.245,2019-06-23 12:59:26
223.0,24911.8,223.0,8.493,135,551188890,-891468600,8.493,2019-06-23 12:59:27
222.79999999999995,24920.34,222.79999999999995,8.547,134,551189615,-891467788,8.547,2019-06-23 12:59:28
223.0,24928.94,223.0,8.598,134,551190328,-891466942,8.598,2019-06-23 12:59:29
223.0,24937.62,223.0,8.674,134,551191044,-891466083,8.674,2019-06-23 12:59:30
223.0,24946.78,223.0,9.163,133,551191818,-891465207,9.163,2019-06-23 12:59:31
223.0,24955.89,223.0,9.107,133,551192572,-891464309,9.107,2019-06-23 12:59:32
222.79999999999995,24965.27,222.79999999999995,9.382,132,551193355,-891463393,9.382,2019-06-23 12:59:33
222.60000000000002,24974.67,222.60000000000002,9.398,132,551194130,-891462460,9.398,2019-06-23 12:59:34
222.39999999999998,24983.91,222.39999999999998,9.238,132,551194875,-891461516,9.238,2019-06-23 12:59:35
222.39999999999998,24993.34,222.39999999999998,9.438,132,551195632,-891460543,9.438,2019-06-23 12:59:36
222.20000000000005,25002.57,222.20000000000005,9.227,131,551196354,-891459566,9.227,2019-06-23 12:59:37
222.20000000000005,25011.89,222.20000000000005,9.32,131,551197101,-891458604,9.32,2019-06-23 12:59:38
222.0,25022.18,222.0,10.289,131,551197937,-891457562,10.289,2019-06-23 12:59:39
221.79999999999995,25032.14,221.79999999999995,9.958,131,551198723,-891456517,9.958,2019-06-23 12:59:40
221.60000000000002,25041.88,221.60000000000002,9.739,130,551199499,-891455504,9.739,2019-06-23 12:59:41
221.39999999999998,25051.54,221.39999999999998,9.662,130,551200269,-891454501,9.662,2019-06-23 12:59:42
221.20000000000005,25061.1,221.20000000000005,9.558,130,551201031,-891453509,9.558,2019-06-23 12:59:43
221.0,25071.36,221.0,10.259,129,551201836,-891452425,10.259,2019-06-23 12:59:44
221.0,25081.57,221.0,10.207,129,551202647,-891451361,10.207,2019-06-23 12:59:45
221.0,25091.61,221.0,10.037,129,551203452,-891450327,10.037,2019-06-23 12:59:46
220.79999999999995,25101.52,220.79999999999995,9.916,129,551204255,-891449319,9.916,2019-06-23 12:59:47
220.39999999999998,25111.39,220.39999999999998,9.864,128,551205031,-891448278,9.864,2019-06-23 12:59:48
220.39999999999998,25121.18,220.39999999999998,9.789,128,551205809,-891447258,9.789,2019-06-23 12:59:49
220.20000000000005,25130.9,220.20000000000005,9.718,128,551206585,-891446252,9.718,2019-06-23 12:59:50
220.20000000000005,25140.78,220.20000000000005,9.887,127,551207364,-891445212,9.887,2019-06-23 12:59:51
220.0,25150.24,220.0,9.456,127,551208119,-891444233,9.456,2019-06-23 12:59:52
219.79999999999995,25159.1,219.79999999999995,8.862,127,551208829,-891443318,8.862,2019-06-23 12:59:53
219.60000000000002,25167.99,219.60000000000002,8.891,126,551209534,-891442389,8.891,2019-06-23 12:59:54
219.39999999999998,25177.06,219.39999999999998,9.07,126,551210250,-891441437,9.07,2019-06-23 12:59:55
219.39999999999998,25186.1,219.39999999999998,9.031,126,551210983,-891440521,9.031,2019-06-23 12:59:56
219.60000000000002,25195.5,219.60000000000002,9.4,125,551211745,-891439566,9.4,2019-06-23 12:59:57
219.39999999999998,25204.37,219.39999999999998,8.871,125,551212453,-891438647,8.871,2019-06-23 12:59:58
219.39999999999998,25213.36,219.39999999999998,8.99,125,551213178,-891437727,8.99,2019-06-23 12:59:59
219.20000000000005,25222.56,219.20000000000005,9.2,124,551213903,-891436760,9.2,2019-06-23 13:00:00
219.20000000000005,25231.45,219.20000000000005,8.894,124,551214613,-891435838,8.894,2019-06-23 13:00:01
219.20000000000005,25240.33,219.20000000000005,8.881,124,551215327,-891434925,8.881,2019-06-23 13:00:02
219.39999999999998,25249.21,219.39999999999998,8.878,124,551216039,-891434012,8.878,2019-06-23 13:00:03
219.20000000000005,25257.7,219.20000000000005,8.485,124,551216726,-891433147,8.485,2019-06-23 13:00:04
219.20000000000005,25266.32,219.20000000000005,8.62,124,551217435,-891432289,8.62,2019-06-23 13:00:05
219.20000000000005,25274.85,219.20000000000005,8.534,124,551218150,-891431462,8.534,2019-06-23 13:00:06
219.20000000000005,25283.48,219.20000000000005,8.627,124,551218864,-891430609,8.627,2019-06-23 13:00:07
219.39999999999998,25292.07,219.39999999999998,8.586,124,551219576,-891429764,8.586,2019-06-23 13:00:08
219.60000000000002,25300.12,219.60000000000002,8.052,124,551220241,-891428968,8.052,2019-06-23 13:00:09
219.79999999999995,25308.51,219.79999999999995,8.389,124,551220898,-891428079,8.389,2019-06-23 13:00:10
219.79999999999995,25316.72,219.79999999999995,8.211,125,551221578,-891427269,8.211,2019-06-23 13:00:11
219.79999999999995,25325.13,219.79999999999995,8.412,125,551222271,-891426433,8.412,2019-06-23 13:00:12
219.79999999999995,25333.57,219.79999999999995,8.44,125,551222970,-891425601,8.44,2019-06-23 13:00:13
219.79999999999995,25341.97,219.79999999999995,8.395,125,551223661,-891424766,8.395,2019-06-23 13:00:14
220.0,25350.41,220.0,8.436,125,551224368,-891423948,8.436,2019-06-23 13:00:15
219.79999999999995,25358.64,219.79999999999995,8.237,125,551225060,-891423153,8.237,2019-06-23 13:00:16
220.0,25367.07,220.0,8.428,125,551225782,-891422364,8.428,2019-06-23 13:00:17
220.0,25375.48,220.0,8.404,125,551226506,-891421587,8.404,2019-06-23 13:00:18
220.0,25383.78,220.0,8.301,125,551227222,-891420821,8.301,2019-06-23 13:00:19
219.79999999999995,25392.11,219.79999999999995,8.332,125,551227942,-891420054,8.332,2019-06-23 13:00:20
219.79999999999995,25400.64,219.79999999999995,8.523,126,551228694,-891419301,8.523,2019-06-23 13:00:21
219.79999999999995,25409.01,219.79999999999995,8.373,126,551229440,-891418576,8.373,2019-06-23 13:00:22
219.79999999999995,25417.52,219.79999999999995,8.514,126,551230195,-891417831,8.514,2019-06-23 13:00:23
219.79999999999995,25426.27,219.79999999999995,8.748,126,551230983,-891417094,8.748,2019-06-23 13:00:24
219.60000000000002,25434.92,219.60000000000002,8.643,126,551231753,-891416345,8.643,2019-06-23 13:00:25
219.79999999999995,25443.56,219.79999999999995,8.642,126,551232535,-891415623,8.642,2019-06-23 13:00:26
219.60000000000002,25452.32,219.60000000000002,8.764,126,551233318,-891414870,8.764,2019-06-23 13:00:27
219.79999999999995,25461.02,219.79999999999995,8.7,126,551234113,-891414162,8.7,2019-06-23 13:00:28
219.60000000000002,25469.81,219.60000000000002,8.786,126,551234922,-891413460,8.786,2019-06-23 13:00:29
219.60000000000002,25478.6,219.60000000000002,8.785,126,551235740,-891412782,8.785,2019-06-23 13:00:30
219.79999999999995,25487.03,219.79999999999995,8.434,127,551236528,-891412136,8.434,2019-06-23 13:00:31
219.79999999999995,25495.56,219.79999999999995,8.525,127,551237338,-891411519,8.525,2019-06-23 13:00:32
219.60000000000002,25504.2,219.60000000000002,8.646,128,551238163,-891410904,8.646,2019-06-23 13:00:33
219.39999999999998,25512.84,219.39999999999998,8.635,128,551238990,-891410299,8.635,2019-06-23 13:00:34
219.60000000000002,25521.56,219.60000000000002,8.722,129,551239829,-891409697,8.722,2019-06-23 13:00:35
219.39999999999998,25530.53,219.39999999999998,8.97,130,551240708,-891409127,8.97,2019-06-23 13:00:36
219.39999999999998,25539.45,219.39999999999998,8.916,130,551241577,-891408545,8.916,2019-06-23 13:00:37
219.79999999999995,25548.34,219.79999999999995,8.891,131,551242453,-891407995,8.891,2019-06-23 13:00:38
219.79999999999995,25557.29,219.79999999999995,8.95,131,551243343,-891407470,8.95,2019-06-23 13:00:39
219.79999999999995,25566.53,219.79999999999995,9.242,132,551244271,-891406961,9.242,2019-06-23 13:00:40
220.0,25575.34,220.0,8.803,132,551245157,-891406484,8.803,2019-06-23 13:00:41
219.79999999999995,25584.35,219.79999999999995,9.013,132,551246055,-891405961,9.013,2019-06-23 13:00:42
219.39999999999998,25593.23,219.39999999999998,8.877,133,551246941,-891405450,8.877,2019-06-23 13:00:43
219.60000000000002,25602.03,219.60000000000002,8.807,133,551247826,-891404967,8.807,2019-06-23 13:00:44
219.39999999999998,25610.56,219.39999999999998,8.529,133,551248680,-891404489,8.529,2019-06-23 13:00:45
219.39999999999998,25619.6,219.39999999999998,9.037,133,551249591,-891404006,9.037,2019-06-23 13:00:46
219.60000000000002,25628.75,219.60000000000002,9.15,133,551250523,-891403554,9.15,2019-06-23 13:00:47
219.39999999999998,25637.7,219.39999999999998,8.952,133,551251431,-891403095,8.952,2019-06-23 13:00:48
219.39999999999998,25647.02,219.39999999999998,9.321,133,551252390,-891402676,9.321,2019-06-23 13:00:49
219.39999999999998,25656.27,219.39999999999998,9.246,133,551253331,-891402220,9.246,2019-06-23 13:00:50
219.20000000000005,25665.13,219.20000000000005,8.862,133,551254239,-891401805,8.862,2019-06-23 13:00:51
219.20000000000005,25674.54,219.20000000000005,9.405,133,551255211,-891401405,9.405,2019-06-23 13:00:52
219.39999999999998,25684.0,219.39999999999998,9.461,133,551256191,-891401016,9.461,2019-06-23 13:00:53
219.39999999999998,25693.22,219.39999999999998,9.214,133,551257142,-891400619,9.214,2019-06-23 13:00:54
219.60000000000002,25702.21,219.60000000000002,8.991,133,551258067,-891400213,8.991,2019-06-23 13:00:55
219.60000000000002,25710.98,219.60000000000002,8.772,133,551258964,-891399797,8.772,2019-06-23 13:00:56
219.60000000000002,25720.0,219.60000000000002,9.019,133,551259893,-891399401,9.019,2019-06-23 13:00:57
219.60000000000002,25728.83,219.60000000000002,8.829,133,551260795,-891398976,8.829,2019-06-23 13:00:58
219.60000000000002,25737.3,219.60000000000002,8.471,134,551261659,-891398565,8.471,2019-06-23 13:00:59
219.60000000000002,25745.72,219.60000000000002,8.422,134,551262520,-891398160,8.422,2019-06-23 13:01:00
219.60000000000002,25754.21,219.60000000000002,8.487,134,551263388,-891397759,8.487,2019-06-23 13:01:01
219.79999999999995,25762.8,219.79999999999995,8.589,135,551264266,-891397347,8.589,2019-06-23 13:01:02
219.79999999999995,25771.21,219.79999999999995,8.407,135,551265124,-891396938,8.407,2019-06-23 13:01:03
219.60000000000002,25779.66,219.60000000000002,8.456,135,551265983,-891396512,8.456,2019-06-23 13:01:04
219.60000000000002,25788.41,219.60000000000002,8.742,136,551266875,-891396087,8.742,2019-06-23 13:01:05
219.60000000000002,25797.13,219.60000000000002,8.727,136,551267760,-891395640,8.727,2019-06-23 13:01:06
219.60000000000002,25805.84,219.60000000000002,8.705,136,551268647,-891395212,8.705,2019-06-23 13:01:07
219.39999999999998,25814.65,219.39999999999998,8.807,136,551269538,-891394755,8.807,2019-06-23 13:01:08
219.39999999999998,25823.52,219.39999999999998,8.876,136,551270441,-891394312,8.876,2019-06-23 13:01:09
219.39999999999998,25832.45,219.39999999999998,8.926,136,551271357,-891393899,8.926,2019-06-23 13:01:10
219.20000000000005,25841.0,219.20000000000005,8.549,136,551272226,-891393472,8.549,2019-06-23 13:01:11
219.0,25849.85,219.0,8.847,135,551273123,-891393016,8.847,2019-06-23 13:01:12
219.0,25858.2,219.0,8.349,135,551273965,-891392569,8.349,2019-06-23 13:01:13
219.20000000000005,25866.89,219.20000000000005,8.691,135,551274845,-891392121,8.691,2019-06-23 13:01:14
219.20000000000005,25875.31,219.20000000000005,8.423,135,551275697,-891391681,8.423,2019-06-23 13:01:15
219.20000000000005,25883.88,219.20000000000005,8.574,135,551276566,-891391240,8.574,2019-06-23 13:01:16
219.39999999999998,25892.65,219.39999999999998,8.765,134,551277458,-891390805,8.765,2019-06-23 13:01:17
219.39999999999998,25901.63,219.39999999999998,8.981,134,551278364,-891390326,8.981,2019-06-23 13:01:18
219.39999999999998,25910.23,219.39999999999998,8.595,134,551279234,-891389879,8.595,2019-06-23 13:01:19
219.39999999999998,25918.76,219.39999999999998,8.535,134,551280098,-891389432,8.535,2019-06-23 13:01:20
219.60000000000002,25927.43,219.60000000000002,8.669,134,551280964,-891388940,8.669,2019-06-23 13:01:21
219.60000000000002,25936.04,219.60000000000002,8.604,134,551281828,-891388464,8.604,2019-06-23 13:01:22
219.60000000000002,25944.85,219.60000000000002,8.809,134,551282716,-891387991,8.809,2019-06-23 13:01:23
219.79999999999995,25953.25,219.79999999999995,8.404,134,551283554,-891387506,8.404,2019-06-23 13:01:24
220.0,25961.6,220.0,8.35,134,551284386,-891387024,8.35,2019-06-23 13:01:25
219.79999999999995,25970.15,219.79999999999995,8.551,134,551285240,-891386533,8.551,2019-06-23 13:01:26
219.79999999999995,25978.76,219.79999999999995,8.603,133,551286106,-891386068,8.603,2019-06-23 13:01:27
219.79999999999995,25987.37,219.79999999999995,8.608,133,551286971,-891385594,8.608,2019-06-23 13:01:28
219.79999999999995,25995.98,219.79999999999995,8.612,133,551287841,-891385142,8.612,2019-06-23 13:01:29
219.79999999999995,26004.35,219.79999999999995,8.367,133,551288676,-891384660,8.367,2019-06-23 13:01:30
219.79999999999995,26012.78,219.79999999999995,8.43,133,551289517,-891384175,8.43,2019-06-23 13:01:31
219.79999999999995,26021.18,219.79999999999995,8.406,133,551290351,-891383675,8.406,2019-06-23 13:01:32
219.60000000000002,26029.62,219.60000000000002,8.436,133,551291183,-891383156,8.436,2019-06-23 13:01:33
219.79999999999995,26038.15,219.79999999999995,8.528,133,551292026,-891382638,8.528,2019-06-23 13:01:34
220.20000000000005,26046.57,220.20000000000005,8.418,133,551292857,-891382125,8.418,2019-06-23 13:01:35
220.20000000000005,26054.74,220.20000000000005,8.17,133,551293663,-891381621,8.17,2019-06-23 13:01:36
220.20000000000005,26062.85,220.20000000000005,8.113,133,551294462,-891381119,8.113,2019-06-23 13:01:37
220.20000000000005,26070.94,220.20000000000005,8.09,133,551295258,-891380617,8.09,2019-06-23 13:01:38
220.39999999999998,26079.02,220.39999999999998,8.081,133,551296049,-891380101,8.081,2019-06-23 13:01:39
220.39999999999998,26087.52,220.39999999999998,8.5,132,551296888,-891379581,8.5,2019-06-23 13:01:40
220.39999999999998,26096.39,220.39999999999998,8.869,132,551297767,-891379050,8.869,2019-06-23 13:01:41
220.39999999999998,26104.86,220.39999999999998,8.47,132,551298605,-891378538,8.47,2019-06-23 13:01:42
220.39999999999998,26113.3,220.39999999999998,8.435,132,551299434,-891378008,8.435,2019-06-23 13:01:43
220.20000000000005,26121.68,220.20000000000005,8.386,131,551300256,-891377478,8.386,2019-06-23 13:01:44
220.39999999999998,26130.55,220.39999999999998,8.862,131,551301123,-891376910,8.862,2019-06-23 13:01:45
220.39999999999998,26139.65,220.39999999999998,9.106,131,551302019,-891376342,9.106,2019-06-23 13:01:46
220.39999999999998,26148.31,220.39999999999998,8.661,131,551302876,-891375818,8.661,2019-06-23 13:01:47
220.20000000000005,26156.93,220.20000000000005,8.613,131,551303728,-891375298,8.613,2019-06-23 13:01:48
220.20000000000005,26165.6,220.20000000000005,8.673,130,551304586,-891374776,8.673,2019-06-23 13:01:49
220.20000000000005,26174.42,220.20000000000005,8.822,130,551305456,-891374232,8.822,2019-06-23 13:01:50
220.20000000000005,26182.73,220.20000000000005,8.309,130,551306283,-891373747,8.309,2019-06-23 13:01:51
220.20000000000005,26191.13,220.20000000000005,8.397,130,551307112,-891373232,8.397,2019-06-23 13:01:52
220.39999999999998,26200.06,220.39999999999998,8.932,130,551307975,-891372628,8.932,2019-06-23 13:01:53
220.39999999999998,26209.05,220.39999999999998,8.987,130,551308864,-891372084,8.987,2019-06-23 13:01:54
220.20000000000005,26217.96,220.20000000000005,8.908,130,551309745,-891371544,8.908,2019-06-23 13:01:55
220.0,26226.54,220.0,8.576,130,551310595,-891371030,8.576,2019-06-23 13:01:56
220.20000000000005,26235.06,220.20000000000005,8.523,130,551311442,-891370531,8.523,2019-06-23 13:01:57
220.39999999999998,26243.77,220.39999999999998,8.71,130,551312299,-891369988,8.71,2019-06-23 13:01:58
220.20000000000005,26252.62,220.20000000000005,8.855,129,551313168,-891369429,8.855,2019-06-23 13:01:59
220.39999999999998,26261.2,220.39999999999998,8.572,129,551314012,-891368898,8.572,2019-06-23 13:02:00
220.39999999999998,26270.03,220.39999999999998,8.836,128,551314881,-891368345,8.836,2019-06-23 13:02:01
220.39999999999998,26278.61,220.39999999999998,8.58,128,551315720,-891367796,8.58,2019-06-23 13:02:02
220.39999999999998,26287.72,220.39999999999998,9.103,127,551316617,-891367231,9.103,2019-06-23 13:02:03
220.60000000000002,26296.69,220.60000000000002,8.974,128,551317506,-891366695,8.974,2019-06-23 13:02:04
220.60000000000002,26305.24,220.60000000000002,8.547,128,551318336,-891366128,8.547,2019-06-23 13:02:05
220.79999999999995,26313.31,220.79999999999995,8.068,129,551319118,-891365588,8.068,2019-06-23 13:02:06
220.79999999999995,26321.89,220.79999999999995,8.58,130,551319957,-891365037,8.58,2019-06-23 13:02:07
220.79999999999995,26330.99,220.79999999999995,9.1,132,551320854,-891364478,9.1,2019-06-23 13:02:08
221.0,26339.86,221.0,8.874,133,551321736,-891363954,8.874,2019-06-23 13:02:09
221.20000000000005,26348.45,221.20000000000005,8.585,135,551322595,-891363468,8.585,2019-06-23 13:02:10
221.39999999999998,26357.11,221.39999999999998,8.659,136,551323452,-891362945,8.659,2019-06-23 13:02:11
221.39999999999998,26365.55,221.39999999999998,8.438,138,551324287,-891362437,8.438,2019-06-23 13:02:12
221.39999999999998,26373.86,221.39999999999998,8.309,140,551325110,-891361940,8.309,2019-06-23 13:02:13
221.60000000000002,26382.46,221.60000000000002,8.599,141,551325961,-891361421,8.599,2019-06-23 13:02:14
221.60000000000002,26391.47,221.60000000000002,9.008,143,551326855,-891360883,9.008,2019-06-23 13:02:15
221.60000000000002,26400.63,221.60000000000002,9.166,145,551327771,-891360363,9.166,2019-06-23 13:02:16
221.60000000000002,26409.72,221.60000000000002,9.086,146,551328674,-891359828,9.086,2019-06-23 13:02:17
221.60000000000002,26418.57,221.60000000000002,8.855,148,551329554,-891359307,8.855,2019-06-23 13:02:18
221.60000000000002,26427.27,221.60000000000002,8.699,150,551330413,-891358776,8.699,2019-06-23 13:02:19
221.60000000000002,26436.35,221.60000000000002,9.081,151,551331320,-891358256,9.081,2019-06-23 13:02:20
221.60000000000002,26444.75,221.60000000000002,8.39,153,551332144,-891357729,8.39,2019-06-23 13:02:21
221.60000000000002,26453.44,221.60000000000002,8.699,154,551333008,-891357213,8.699,2019-06-23 13:02:22
221.60000000000002,26462.05,221.60000000000002,8.602,156,551333849,-891356663,8.602,2019-06-23 13:02:23
221.60000000000002,26470.74,221.60000000000002,8.696,158,551334710,-891356137,8.696,2019-06-23 13:02:24
221.39999999999998,26479.96,221.39999999999998,9.211,159,551335614,-891355558,9.211,2019-06-23 13:02:25
221.39999999999998,26489.02,221.39999999999998,9.062,161,551336504,-891354989,9.062,2019-06-23 13:02:26
221.60000000000002,26498.04,221.60000000000002,9.021,162,551337391,-891354423,9.021,2019-06-23 13:02:27
221.20000000000005,26507.43,221.20000000000005,9.388,164,551338287,-891353758,9.388,2019-06-23 13:02:28
221.20000000000005,26516.28,221.20000000000005,8.85,165,551339133,-891353131,8.85,2019-06-23 13:02:29
221.0,26524.93,221.0,8.65,165,551339969,-891352547,8.65,2019-06-23 13:02:30
220.79999999999995,26533.85,220.79999999999995,8.918,165,551340828,-891351934,8.918,2019-06-23 13:02:31
220.79999999999995,26542.7,220.79999999999995,8.851,166,551341689,-891351350,8.851,2019-06-23 13:02:32
220.60000000000002,26551.31,220.60000000000002,8.61,166,551342528,-891350790,8.61,2019-06-23 13:02:33
220.79999999999995,26560.31,220.79999999999995,9.0,166,551343413,-891350226,9.0,2019-06-23 13:02:34
221.0,26568.84,221.0,8.532,166,551344242,-891349662,8.532,2019-06-23 13:02:35
221.0,26577.89,221.0,9.047,166,551345132,-891349099,9.047,2019-06-23 13:02:36
221.0,26586.66,221.0,8.767,166,551345993,-891348548,8.767,2019-06-23 13:02:37
221.0,26595.72,221.0,9.061,167,551346878,-891347964,9.061,2019-06-23 13:02:38
220.79999999999995,26605.17,220.79999999999995,9.455,167,551347821,-891347417,9.455,2019-06-23 13:02:39
220.79999999999995,26614.56,220.79999999999995,9.381,167,551348750,-891346855,9.381,2019-06-23 13:02:40
221.0,26623.42,221.0,8.867,167,551349622,-891346301,8.867,2019-06-23 13:02:41
221.39999999999998,26633.01,221.39999999999998,9.589,167,551350581,-891345756,9.589,2019-06-23 13:02:42
221.20000000000005,26642.6,221.20000000000005,9.582,167,551351520,-891345147,9.582,2019-06-23 13:02:43
221.20000000000005,26651.7,221.20000000000005,9.104,167,551352409,-891344560,9.104,2019-06-23 13:02:44
221.20000000000005,26660.77,221.20000000000005,9.067,167,551353298,-891343985,9.067,2019-06-23 13:02:45
221.20000000000005,26670.5,221.20000000000005,9.736,168,551354265,-891343408,9.736,2019-06-23 13:02:46
221.39999999999998,26679.78,221.39999999999998,9.27,168,551355180,-891342842,9.27,2019-06-23 13:02:47
221.60000000000002,26688.74,221.60000000000002,8.967,168,551356064,-891342289,8.967,2019-06-23 13:02:48
221.60000000000002,26698.12,221.60000000000002,9.375,168,551356992,-891341725,9.375,2019-06-23 13:02:49
221.60000000000002,26707.37,221.60000000000002,9.247,168,551357900,-891341142,9.247,2019-06-23 13:02:50
221.60000000000002,26717.04,221.60000000000002,9.676,168,551358852,-891340539,9.676,2019-06-23 13:02:51
222.0,26726.39,222.0,9.35,168,551359776,-891339971,9.35,2019-06-23 13:02:52
221.79999999999995,26735.44,221.79999999999995,9.049,169,551360663,-891339397,9.049,2019-06-23 13:02:53
221.79999999999995,26744.41,221.79999999999995,8.963,169,551361551,-891338857,8.963,2019-06-23 13:02:54
222.0,26753.63,222.0,9.224,169,551362471,-891338326,9.224,2019-06-23 13:02:55
221.79999999999995,26762.23,221.79999999999995,8.602,169,551363315,-891337784,8.602,2019-06-23 13:02:56
221.79999999999995,26771.71,221.79999999999995,9.471,168,551364253,-891337213,9.471,2019-06-23 13:02:57
221.79999999999995,26781.26,221.79999999999995,9.55,168,551365198,-891336638,9.55,2019-06-23 13:02:58
221.79999999999995,26789.9,221.79999999999995,8.647,168,551366038,-891336064,8.647,2019-06-23 13:02:59
222.0,26798.99,222.0,9.086,168,551366919,-891335458,9.086,2019-06-23 13:03:00
222.0,26808.07,222.0,9.083,167,551367810,-891334886,9.083,2019-06-23 13:03:01
222.20000000000005,26816.74,222.20000000000005,8.664,167,551368655,-891334320,8.664,2019-06-23 13:03:02
222.39999999999998,26825.28,222.39999999999998,8.537,167,551369497,-891333798,8.537,2019-06-23 13:03:03
222.60000000000002,26834.17,222.60000000000002,8.897,167,551370380,-891333269,8.897,2019-06-23 13:03:04
222.39999999999998,26842.57,222.39999999999998,8.394,167,551371206,-891332747,8.394,2019-06-23 13:03:05
222.60000000000002,26851.17,222.60000000000002,8.596,167,551372054,-891332218,8.596,2019-06-23 13:03:06
222.60000000000002,26860.51,222.60000000000002,9.349,167,551373000,-891331732,9.349,2019-06-23 13:03:07
222.39999999999998,26869.5,222.39999999999998,8.988,166,551373904,-891331241,8.988,2019-06-23 13:03:08
222.39999999999998,26878.26,222.39999999999998,8.753,166,551374778,-891330741,8.753,2019-06-23 13:03:09
222.60000000000002,26887.35,222.60000000000002,9.093,166,551375690,-891330233,9.093,2019-06-23 13:03:10
222.60000000000002,26896.12,222.60000000000002,8.767,166,551376569,-891329745,8.767,2019-06-23 13:03:11
222.39999999999998,26904.95,222.39999999999998,8.837,166,551377457,-891329261,8.837,2019-06-23 13:03:12
222.60000000000002,26913.39,222.60000000000002,8.44,166,551378303,-891328791,8.44,2019-06-23 13:03:13
